simID	f0	f1	f2	f3	S_m	thetapi_m	thetaw_m	thetah_m	hprime_m	tajimasd_m	numSing_m	hapdiv_m	rsq_m	D_m	Dprime_m	div_m	S_sd	thetapi_sd	thetaw_sd	thetah_sd	hprime_sd	tajimasd_sd	numSing_sd	hapdiv_sd	rsq_sd	D_sd	Dprime_sd	div_sd
sim261	0.45	0.3	0.0	0.25	1272.39	0.02102	0.07347	0.00819	0.29225	-2.09093	0.0	0.74476	0.01513	0.00072	-0.83773	0.21911	202.5101	0.00964	0.01169	0.00599	0.13207	0.36627	0.0	0.0165	0.00603	0.00079	0.09179	0.01382
sim262	0.0	0.25	0.35	0.4	375.49	0.00558	0.02168	0.00206	0.26752	-2.1487	0.0	0.74029	0.01463	0.00056	-0.84621	0.14437	58.13142	0.00171	0.00336	0.00139	0.08126	0.21946	0.0	0.01619	0.00307	0.00053	0.06933	0.00632
sim263	0.5	0.35	0.0	0.15	1429.19	0.03549	0.08252	0.01522	0.40678	-1.68332	0.0	0.74673	0.02361	0.00143	-0.76862	0.22296	208.49619	0.01374	0.01204	0.01001	0.15947	0.42949	0.0	0.0157	0.00916	0.00131	0.10594	0.01931
sim264	0.2	0.1	0.2	0.5	385.68	0.00526	0.02227	0.00189	0.25066	-2.21439	0.0	0.74455	0.01387	0.00037	-0.8708	0.14773	54.40289	0.00142	0.00314	0.00125	0.06624	0.17722	0.0	0.01559	0.00256	0.00033	0.05135	0.00633
sim266	0.3	0.55	0.0	0.15	1240.19	0.03038	0.07161	0.01326	0.40045	-1.69757	0.0	0.74403	0.02362	0.0014	-0.77024	0.21857	187.7638	0.01123	0.01084	0.0086	0.1536	0.39286	0.0	0.01516	0.00978	0.00134	0.10778	0.01523
sim267	0.55	0.3	0.1	0.05	1201.37	0.03345	0.06937	0.01596	0.41625	-1.5203	0.0	0.74092	0.02806	0.0019	-0.7381	0.23682	209.72539	0.01222	0.01211	0.00923	0.15502	0.44572	0.0	0.01562	0.01119	0.00186	0.12773	0.0169
sim268	0.05	0.1	0.35	0.5	286.18	0.00398	0.01652	0.00149	0.24549	-2.1921	0.0	0.74177	0.0141	0.00043	-0.86296	0.12623	40.94746	0.0013	0.00236	0.00097	0.07113	0.21359	0.0	0.01521	0.00273	0.00044	0.06713	0.00668
sim269	0.7	0.0	0.0	0.3	1323.77	0.02078	0.07643	0.00904	0.25429	-2.13384	0.0	0.74562	0.01384	0.0007	-0.8459	0.22019	226.37954	0.00918	0.01307	0.00778	0.10406	0.33198	0.0	0.01523	0.00504	0.00081	0.09431	0.015
sim270	0.65	0.3	0.0	0.05	1798.56	0.06134	0.10385	0.02543	0.57066	-1.2282	0.0	0.74312	0.03813	0.00288	-0.66595	0.22243	315.70483	0.02334	0.01823	0.01574	0.17667	0.43709	0.0	0.01688	0.0141	0.00246	0.12345	0.02866
sim271	0.25	0.05	0.4	0.3	462.6	0.00681	0.02671	0.00263	0.25951	-2.16543	0.0	0.74144	0.01444	0.00045	-0.85924	0.16319	63.20833	0.00195	0.00365	0.0017	0.06939	0.20405	0.0	0.01649	0.00289	0.00047	0.06356	0.00748
sim272	0.1	0.7	0.0	0.2	1081.29	0.02179	0.06243	0.00887	0.34366	-1.91156	0.0	0.74141	0.01845	0.00109	-0.79925	0.21077	180.26923	0.00916	0.01041	0.00655	0.12204	0.37548	0.0	0.01577	0.00629	0.00113	0.107	0.01383
sim273	0.0	0.95	0.0	0.05	939.38	0.03203	0.05424	0.01459	0.53575	-1.19305	0.0	0.74023	0.03954	0.00276	-0.68331	0.22132	146.198	0.00963	0.00844	0.00886	0.15601	0.46811	0.0	0.01557	0.01402	0.00318	0.13061	0.0149
sim274	0.1	0.65	0.1	0.15	922.82	0.01869	0.05328	0.00808	0.3331	-1.89358	0.0	0.7426	0.01961	0.00107	-0.79967	0.21783	158.2143	0.00705	0.00914	0.00511	0.15104	0.3795	0.0	0.01392	0.00928	0.00133	0.10502	0.01127
sim275	0.0	0.45	0.4	0.15	531.99	0.01014	0.03072	0.00467	0.29875	-1.93303	0.0	0.73931	0.0187	0.00091	-0.8086	0.18467	118.98803	0.00373	0.00687	0.00321	0.10654	0.32722	0.0	0.01633	0.00583	0.00094	0.09824	0.00981
sim276	0.7	0.15	0.05	0.1	1540.72	0.04064	0.08896	0.01955	0.39706	-1.59325	0.0	0.7443	0.02665	0.00194	-0.7309	0.22904	248.42274	0.01546	0.01434	0.01134	0.16359	0.44949	0.0	0.01738	0.0126	0.00176	0.12676	0.02047
sim277	0.25	0.25	0.0	0.5	579.01	0.00732	0.03343	0.00225	0.25232	-2.27056	0.0	0.74552	0.01274	0.00037	-0.87794	0.17408	78.12765	0.00188	0.00451	0.00166	0.05927	0.19244	0.0	0.01389	0.00268	0.00045	0.06118	0.00782
sim278	0.05	0.8	0.0	0.15	1043.38	0.02492	0.06024	0.0114	0.37235	-1.72344	0.0	0.74443	0.02345	0.00134	-0.77885	0.21417	193.48786	0.00947	0.01117	0.00803	0.11392	0.37757	0.0	0.0146	0.00825	0.00148	0.10892	0.01513
sim279	0.4	0.2	0.05	0.35	872.24	0.01278	0.05036	0.00546	0.24143	-2.17784	0.0	0.74584	0.0132	0.00053	-0.86383	0.19924	138.96232	0.00455	0.00802	0.00431	0.07409	0.27556	0.0	0.01671	0.00379	0.00077	0.08071	0.0102
sim280	0.1	0.35	0.35	0.2	564.69	0.00944	0.03261	0.00411	0.27021	-2.06537	0.0	0.7423	0.01611	0.00062	-0.84023	0.18339	110.95915	0.00319	0.00641	0.00248	0.08722	0.26135	0.0	0.01476	0.00384	0.00067	0.07892	0.0081
sim281	0.35	0.55	0.0	0.1	1280.98	0.03702	0.07396	0.01646	0.46173	-1.46093	0.0	0.7433	0.03023	0.00221	-0.70891	0.22141	237.00705	0.01174	0.01368	0.00881	0.16227	0.39303	0.0	0.01523	0.01002	0.00205	0.12507	0.01793
sim282	0.65	0.0	0.25	0.1	959.52	0.01817	0.0554	0.00823	0.30229	-1.94987	0.0	0.73991	0.01822	0.001	-0.81168	0.22696	177.84799	0.00606	0.01027	0.00564	0.09144	0.33485	0.0	0.01585	0.00593	0.00102	0.10201	0.0134
sim283	0.1	0.45	0.3	0.15	664.54	0.01185	0.03837	0.00525	0.28682	-2.00613	0.0	0.7418	0.0175	0.00072	-0.83673	0.19837	144.93666	0.00428	0.00837	0.00365	0.09053	0.30027	0.0	0.01688	0.0055	0.00082	0.08304	0.01011
sim284	0.15	0.6	0.0	0.25	1027.96	0.0184	0.05935	0.00834	0.28256	-2.01103	0.0	0.74348	0.01634	0.00088	-0.8222	0.2085	176.92867	0.0068	0.01022	0.00543	0.09664	0.33477	0.0	0.01482	0.0053	0.00104	0.10498	0.01198
sim285	0.15	0.65	0.15	0.05	892.55	0.02216	0.05154	0.01082	0.36665	-1.63598	0.0	0.74006	0.02604	0.00157	-0.75838	0.22618	180.24357	0.00668	0.01041	0.00593	0.13372	0.42158	0.0	0.01588	0.01057	0.00195	0.12097	0.01332
sim286	0.75	0.15	0.05	0.05	1731.89	0.0547	0.1	0.02467	0.49847	-1.33567	0.0	0.74171	0.03226	0.00252	-0.68378	0.22766	298.56014	0.01929	0.01724	0.01485	0.17287	0.41922	0.0	0.01414	0.01156	0.00222	0.12519	0.02601
sim288	0.4	0.05	0.4	0.15	611.48	0.0109	0.03531	0.00466	0.29478	-2.01319	0.0	0.73809	0.01719	0.0008	-0.82333	0.19486	94.89766	0.00368	0.00548	0.00344	0.08632	0.28699	0.0	0.0152	0.00412	0.00081	0.08364	0.01015
sim289	0.25	0.1	0.15	0.5	423.76	0.00567	0.02447	0.00203	0.246	-2.22855	0.0	0.74689	0.01337	0.00037	-0.87318	0.15586	58.9249	0.00141	0.0034	0.00132	0.05975	0.17679	0.0	0.01599	0.00289	0.00046	0.0554	0.00709
sim290	0.5	0.25	0.0	0.25	1309.61	0.02252	0.07562	0.00947	0.28952	-2.04433	0.0	0.7476	0.01567	0.00079	-0.83683	0.21783	227.2128	0.00953	0.01312	0.00782	0.1196	0.37796	0.0	0.01606	0.00594	0.00097	0.10442	0.01559
sim291	0.15	0.8	0.0	0.05	1091.26	0.0377	0.06301	0.01746	0.53345	-1.16819	0.0	0.74004	0.03783	0.00297	-0.66464	0.22073	225.47062	0.01158	0.01302	0.01011	0.15762	0.43171	0.0	0.01625	0.01221	0.00307	0.15125	0.01561
sim293	0.45	0.35	0.1	0.1	1152.18	0.02666	0.06653	0.01246	0.35823	-1.74212	0.0	0.73948	0.02319	0.00142	-0.77472	0.2295	232.45012	0.00949	0.01342	0.00766	0.12444	0.38798	0.0	0.01697	0.01087	0.00145	0.11456	0.01502
sim294	0.15	0.7	0.1	0.05	946.18	0.02634	0.05463	0.0117	0.4485	-1.48144	0.0	0.74154	0.02941	0.00183	-0.72894	0.22767	211.63664	0.008	0.01222	0.00597	0.15715	0.44992	0.0	0.01706	0.01129	0.00175	0.11897	0.01289
sim295	0.7	0.25	0.0	0.05	1888.42	0.06198	0.10904	0.0239	0.58022	-1.27242	0.0	0.74147	0.03629	0.00277	-0.67565	0.22374	281.06188	0.01869	0.01623	0.01339	0.17513	0.40926	0.0	0.0152	0.01121	0.00198	0.11347	0.02371
sim296	0.2	0.2	0.15	0.45	490.08	0.00677	0.0283	0.00238	0.2567	-2.21194	0.0	0.74298	0.01354	0.00046	-0.86167	0.16327	73.42676	0.00214	0.00424	0.0016	0.0693	0.21302	0.0	0.0136	0.00299	0.00051	0.06234	0.00872
sim297	0.65	0.0	0.05	0.3	1116.24	0.01666	0.06445	0.00738	0.23963	-2.16928	0.0	0.74619	0.01322	0.0007	-0.84522	0.21692	184.75603	0.00685	0.01067	0.00635	0.06478	0.30523	0.0	0.01535	0.00377	0.00097	0.10428	0.01287
sim298	0.1	0.7	0.0	0.2	1029.52	0.02083	0.05944	0.00913	0.32738	-1.89185	0.0	0.7439	0.01911	0.00103	-0.81001	0.21194	165.10495	0.00696	0.00953	0.00599	0.1039	0.34219	0.0	0.01541	0.00581	0.00099	0.09766	0.01296
sim299	0.25	0.0	0.5	0.25	414.97	0.00693	0.02396	0.00294	0.27539	-2.06003	0.0	0.74053	0.01615	0.00058	-0.84119	0.16175	72.76924	0.00214	0.0042	0.00186	0.07444	0.23973	0.0	0.01494	0.00399	0.00066	0.07349	0.00805
sim300	0.0	0.95	0.0	0.05	994.28	0.03404	0.05741	0.01473	0.55858	-1.17319	0.0	0.73825	0.04009	0.00302	-0.66523	0.22031	192.01673	0.01132	0.01109	0.00831	0.18465	0.52736	0.0	0.01401	0.01707	0.00305	0.1423	0.01537
