simID	f0	f1	f2	f3	S_m	thetapi_m	thetaw_m	thetah_m	hprime_m	tajimasd_m	numSing_m	hapdiv_m	rsq_m	D_m	Dprime_m	div_m	S_sd	thetapi_sd	thetaw_sd	thetah_sd	hprime_sd	tajimasd_sd	numSing_sd	hapdiv_sd	rsq_sd	D_sd	Dprime_sd	div_sd
sim341	0.15	0.4	0.3	0.15	299.09	0.00199	0.00246	0.00075	0.84755	-0.60709	0.0	0.73893	0.12129	0.00935	-0.44058	0.76403	67.39063	0.00049	0.00055	0.00034	0.15479	0.51657	0.0	0.04894	0.02562	0.0079	0.19112	0.00254
sim342	0.1	0.1	0.1	0.7	111.15	0.00082	0.00091	0.00031	0.92959	-0.31145	0.0	0.73602	0.13667	0.01173	-0.39014	0.41152	26.77756	0.00024	0.00022	0.00018	0.23162	0.62082	0.0	0.05283	0.03398	0.00952	0.21828	0.00287
sim343	0.55	0.2	0.25	0.0	433.62	0.00278	0.00356	0.00093	0.8836	-0.7082	0.0	0.74162	0.11696	0.00926	-0.45829	0.83022	88.28704	0.00054	0.00073	0.00041	0.16693	0.45872	0.0	0.05277	0.02778	0.00783	0.18824	0.00247
sim344	0.2	0.5	0.25	0.05	398.45	0.00249	0.00327	0.00087	0.83234	-0.76119	0.0	0.74088	0.11254	0.00875	-0.46997	0.80794	95.4217	0.00053	0.00078	0.00039	0.17353	0.43191	0.0	0.04454	0.02052	0.00627	0.17535	0.00287
sim345	0.4	0.05	0.1	0.45	254.47	0.00189	0.00209	0.00073	0.93096	-0.28534	0.0	0.7413	0.13984	0.01248	-0.37874	0.63875	51.53452	0.00044	0.00042	0.00033	0.19909	0.58989	0.0	0.04802	0.03221	0.00972	0.19945	0.00302
sim346	0.1	0.3	0.1	0.5	201.94	0.00146	0.00166	0.00061	0.84982	-0.35869	0.0	0.73181	0.13664	0.01282	-0.37953	0.59416	47.57192	0.00034	0.00039	0.00032	0.21608	0.57615	0.0	0.04807	0.03771	0.01141	0.25848	0.00333
sim347	0.3	0.15	0.35	0.2	276.26	0.00185	0.00227	0.00067	0.87283	-0.57745	0.0	0.74368	0.12234	0.00935	-0.45086	0.73751	63.98747	0.00041	0.00053	0.0003	0.16811	0.52141	0.0	0.04981	0.02588	0.00707	0.18051	0.003
sim348	0.25	0.25	0.2	0.3	268.1	0.00185	0.0022	0.00073	0.86088	-0.49045	0.0	0.74636	0.12657	0.00979	-0.44578	0.70707	60.36011	0.00041	0.0005	0.00037	0.20951	0.52928	0.0	0.05085	0.03113	0.01019	0.2172	0.00248
sim349	0.65	0.2	0.15	0.0	493.85	0.00336	0.00406	0.0013	0.85962	-0.52456	0.0	0.74018	0.12301	0.0104	-0.4217	0.83989	117.05014	0.00074	0.00096	0.0006	0.19159	0.5212	0.0	0.05684	0.02538	0.0087	0.20997	0.00259
sim350	0.0	0.1	0.7	0.2	203.26	0.00124	0.00167	0.00049	0.76219	-0.80585	0.0	0.73944	0.11226	0.00726	-0.50712	0.69162	44.73324	0.00026	0.00037	0.00026	0.17869	0.4754	0.0	0.05245	0.02187	0.00636	0.17655	0.0029
sim351	0.55	0.0	0.45	0.0	346.95	0.00212	0.00285	0.00077	0.80998	-0.77238	0.0	0.74309	0.1145	0.00906	-0.47583	0.81176	83.54849	0.00041	0.00069	0.00039	0.18264	0.59504	0.0	0.04936	0.03082	0.01007	0.24999	0.00268
sim352	0.2	0.1	0.25	0.45	180.53	0.00121	0.00148	0.00047	0.83716	-0.56343	0.0	0.73624	0.12603	0.00999	-0.42978	0.60333	41.63222	0.00028	0.00034	0.00023	0.18571	0.5451	0.0	0.05064	0.03006	0.0092	0.2208	0.00349
sim353	0.0	0.2	0.05	0.75	97.01	0.00069	0.0008	0.00025	0.89671	-0.38227	0.0	0.73504	0.13521	0.01094	-0.41146	0.36625	25.01979	0.00018	0.00021	0.00013	0.2102	0.59648	0.0	0.05764	0.03475	0.00981	0.20856	0.00318
sim354	0.6	0.05	0.1	0.25	375.39	0.0028	0.00309	0.00109	0.9343	-0.26673	0.0	0.74019	0.13966	0.01197	-0.40195	0.75402	93.82618	0.00077	0.00077	0.00062	0.20037	0.69392	0.0	0.04689	0.03886	0.01172	0.229	0.00256
sim355	0.0	0.3	0.15	0.55	153.68	0.00108	0.00126	0.00041	0.87531	-0.44105	0.0	0.73987	0.13333	0.01157	-0.40127	0.54028	35.17342	0.0003	0.00029	0.00025	0.24603	0.62038	0.0	0.04872	0.03258	0.00871	0.20472	0.00336
sim356	0.4	0.0	0.45	0.15	271.35	0.00172	0.00223	0.00063	0.82114	-0.71621	0.0	0.73496	0.11547	0.00915	-0.46428	0.75094	64.60859	0.0004	0.00053	0.00032	0.16045	0.5197	0.0	0.04601	0.02578	0.00859	0.22748	0.00269
sim357	0.25	0.65	0.05	0.05	525.94	0.00364	0.00432	0.00133	0.91441	-0.50861	0.0	0.74405	0.12245	0.00963	-0.4356	0.8285	107.9939	0.00079	0.00089	0.00063	0.17633	0.44098	0.0	0.04397	0.02311	0.00683	0.17646	0.00226
sim358	0.1	0.5	0.15	0.25	311.95	0.00211	0.00256	0.00075	0.89952	-0.56542	0.0	0.73774	0.12312	0.01003	-0.43534	0.73662	68.66643	0.00049	0.00056	0.00034	0.17822	0.47313	0.0	0.05009	0.02652	0.00849	0.21451	0.00273
sim359	0.7	0.2	0.05	0.05	626.62	0.00453	0.00515	0.0017	0.9289	-0.38753	0.0	0.74555	0.12923	0.01002	-0.42264	0.83676	122.46498	0.00097	0.00101	0.00076	0.18657	0.45644	0.0	0.04159	0.02191	0.00639	0.15091	0.0021
sim360	0.25	0.1	0.55	0.1	265.81	0.00164	0.00218	0.00059	0.80864	-0.78941	0.0	0.73809	0.11279	0.00806	-0.47421	0.76013	62.69788	0.00033	0.00052	0.00026	0.15159	0.43436	0.0	0.0443	0.02099	0.00651	0.18554	0.00306
sim361	0.2	0.1	0.55	0.15	251.28	0.00156	0.00207	0.00057	0.80916	-0.7783	0.0	0.73839	0.1147	0.00822	-0.48526	0.73717	55.12412	0.00036	0.00045	0.00033	0.17926	0.54349	0.0	0.04863	0.02768	0.00672	0.18023	0.00277
sim362	0.15	0.4	0.0	0.45	295.52	0.00227	0.00243	0.00085	0.98982	-0.18553	0.0	0.74591	0.14456	0.01183	-0.40094	0.65125	67.92338	0.0006	0.00056	0.00044	0.26047	0.60862	0.0	0.04556	0.04011	0.00827	0.17393	0.00323
sim363	0.6	0.0	0.35	0.05	358.02	0.00229	0.00294	0.00088	0.81813	-0.70531	0.0	0.74584	0.11497	0.00805	-0.47288	0.80488	77.5406	0.00051	0.00064	0.00047	0.1702	0.49989	0.0	0.0513	0.02503	0.00614	0.17199	0.00269
sim364	0.35	0.15	0.05	0.45	267.67	0.00206	0.0022	0.00084	0.9277	-0.1733	0.0	0.73522	0.14386	0.01256	-0.37863	0.64714	59.0191	0.00048	0.00049	0.00041	0.2481	0.61656	0.0	0.0428	0.03697	0.01147	0.22393	0.00347
sim365	0.1	0.2	0.15	0.55	164.41	0.0012	0.00135	0.00047	0.90494	-0.33279	0.0	0.74622	0.13522	0.01164	-0.39472	0.54317	38.07173	0.00031	0.00031	0.00023	0.24974	0.566	0.0	0.04271	0.0282	0.0093	0.20566	0.00338
sim366	0.5	0.25	0.1	0.15	438.8	0.003	0.00361	0.00102	0.93669	-0.52988	0.0	0.73714	0.12588	0.01067	-0.42295	0.7932	95.35272	0.00066	0.00078	0.00048	0.1616	0.50344	0.0	0.05132	0.02986	0.00711	0.18259	0.00245
sim367	0.0	0.05	0.05	0.9	40.83	0.00028	0.00034	0.0001	0.86634	-0.45737	0.0	0.72466	0.13659	0.01103	-0.40434	0.16092	11.18987	9e-05	9e-05	5e-05	0.19401	0.60861	0.0	0.05101	0.04375	0.00853	0.20559	0.00221
sim368	0.4	0.45	0.0	0.15	554.86	0.00415	0.00456	0.00155	0.9722	-0.26737	0.0	0.7476	0.13893	0.01073	-0.42181	0.80306	117.29157	0.00094	0.00096	0.00087	0.25118	0.56945	0.0	0.04793	0.03252	0.00701	0.1568	0.00259
sim369	0.15	0.1	0.3	0.45	170.05	0.00112	0.0014	0.00041	0.85554	-0.61761	0.0	0.73891	0.1207	0.00881	-0.46625	0.59345	33.50784	0.00023	0.00028	0.00023	0.18303	0.52937	0.0	0.04304	0.02665	0.0072	0.17213	0.00315
sim370	0.2	0.1	0.4	0.3	210.28	0.00137	0.00173	0.00054	0.80245	-0.65449	0.0	0.73392	0.12046	0.01066	-0.42285	0.67721	45.80615	0.0003	0.00038	0.00028	0.17094	0.53834	0.0	0.04909	0.02526	0.00927	0.2249	0.00336
sim371	0.0	0.15	0.4	0.45	150.42	0.00098	0.00124	0.00039	0.78833	-0.62803	0.0	0.74026	0.12031	0.00896	-0.45215	0.57231	36.54282	0.00021	0.0003	0.0002	0.18841	0.55804	0.0	0.04462	0.02646	0.00812	0.20635	0.00309
sim372	0.05	0.15	0.15	0.65	117.87	0.00083	0.00097	0.00033	0.84704	-0.41048	0.0	0.744	0.13078	0.01137	-0.4095	0.44955	30.5732	0.00023	0.00025	0.00019	0.21517	0.62453	0.0	0.0498	0.0338	0.01135	0.2427	0.00294
sim373	0.45	0.1	0.25	0.2	325.95	0.00215	0.00268	0.0008	0.85445	-0.62095	0.0	0.73946	0.11892	0.00877	-0.46205	0.75305	64.23715	0.00045	0.00053	0.00036	0.19092	0.548	0.0	0.04987	0.02629	0.0076	0.19559	0.00258
sim374	0.55	0.0	0.0	0.45	331.28	0.00267	0.00272	0.00106	0.99576	-0.04064	0.0	0.74513	0.15178	0.0133	-0.34459	0.66524	74.48111	0.00072	0.00061	0.00053	0.24749	0.54247	0.0	0.04583	0.03136	0.00898	0.16933	0.00339
sim375	0.1	0.55	0.0	0.35	341.18	0.00258	0.0028	0.00099	0.95808	-0.21873	0.0	0.73989	0.14457	0.01293	-0.3672	0.70856	80.55707	0.00061	0.00066	0.00053	0.22749	0.5948	0.0	0.04946	0.03483	0.01008	0.21297	0.00263
sim376	0.3	0.35	0.0	0.35	371.85	0.00278	0.00306	0.0011	0.93115	-0.27722	0.0	0.74249	0.13937	0.01274	-0.38218	0.71421	77.83307	0.00067	0.00064	0.00069	0.23078	0.5765	0.0	0.04957	0.03384	0.01019	0.21709	0.00266
sim377	0.05	0.7	0.0	0.25	410.39	0.00297	0.00337	0.00111	0.93381	-0.35549	0.0	0.7472	0.13224	0.01137	-0.40025	0.75575	99.19778	0.00071	0.00082	0.00056	0.19896	0.52872	0.0	0.04982	0.03121	0.00966	0.21869	0.00306
sim378	0.1	0.35	0.45	0.1	294.04	0.00178	0.00242	0.00066	0.78488	-0.83625	0.0	0.73772	0.11098	0.00807	-0.48721	0.76843	68.11828	0.00039	0.00056	0.00034	0.17183	0.50644	0.0	0.05262	0.02527	0.00717	0.20338	0.00273
sim379	0.4	0.15	0.35	0.1	328.72	0.00211	0.0027	0.00076	0.85131	-0.70698	0.0	0.74215	0.11406	0.00808	-0.47592	0.78287	68.27412	0.00048	0.00056	0.00039	0.18377	0.46476	0.0	0.0516	0.02249	0.0062	0.16345	0.00228
sim380	0.05	0.25	0.7	0.0	285.49	0.00166	0.00235	0.0006	0.76415	-0.9246	0.0	0.74264	0.106	0.00595	-0.54529	0.78379	70.03614	0.00036	0.00058	0.00031	0.14876	0.44239	0.0	0.05123	0.01801	0.00481	0.15175	0.00265
sim381	0.0	0.05	0.25	0.7	86.32	0.00056	0.00071	0.00021	0.82213	-0.66188	0.0	0.72989	0.12198	0.00973	-0.44738	0.36558	22.09615	0.00016	0.00018	0.00011	0.16385	0.50042	0.0	0.0526	0.02851	0.00776	0.18871	0.00324
sim382	0.4	0.0	0.05	0.55	210.94	0.00156	0.00173	0.00055	0.97094	-0.31814	0.0	0.73845	0.13808	0.01255	-0.38767	0.57721	48.29577	0.00043	0.0004	0.00027	0.23428	0.56962	0.0	0.04203	0.03136	0.00886	0.19472	0.00304
sim383	0.15	0.15	0.55	0.15	248.23	0.00153	0.00204	0.00056	0.80639	-0.77586	0.0	0.73607	0.11536	0.00876	-0.46856	0.736	57.68967	0.0003	0.00047	0.00023	0.16622	0.48461	0.0	0.04829	0.02587	0.00772	0.20858	0.00289
sim384	0.1	0.65	0.15	0.1	404.34	0.00268	0.00332	0.00099	0.86185	-0.61226	0.0	0.74293	0.11996	0.00858	-0.46597	0.79881	78.89402	0.00055	0.00065	0.0005	0.18285	0.52704	0.0	0.04207	0.02436	0.00654	0.16224	0.0025
sim385	0.1	0.0	0.2	0.7	93.57	0.00063	0.00077	0.00022	0.86895	-0.54347	0.0	0.73904	0.12557	0.00915	-0.4579	0.3823	22.22986	0.00016	0.00018	0.00011	0.20116	0.55113	0.0	0.04623	0.03157	0.00747	0.18108	0.00326
sim386	0.05	0.3	0.3	0.35	205.35	0.00133	0.00169	0.00052	0.80873	-0.64718	0.0	0.74063	0.11706	0.00861	-0.4648	0.65917	48.43769	0.00032	0.0004	0.00026	0.14942	0.58785	0.0	0.05178	0.02495	0.0085	0.21701	0.00311
sim387	0.1	0.25	0.45	0.2	243.88	0.00152	0.002	0.00057	0.80452	-0.75498	0.0	0.73376	0.11581	0.00915	-0.45901	0.72279	60.30433	0.00035	0.0005	0.0003	0.16095	0.55576	0.0	0.04611	0.02647	0.00821	0.20688	0.00249
sim388	0.15	0.4	0.25	0.2	295.94	0.00193	0.00243	0.0008	0.79075	-0.65673	0.0	0.73853	0.11687	0.00861	-0.464	0.74789	64.91188	0.00043	0.00053	0.00043	0.17346	0.49076	0.0	0.04646	0.02212	0.00686	0.17782	0.00229
sim389	0.05	0.1	0.2	0.65	116.32	0.0008	0.00096	0.00031	0.85662	-0.47445	0.0	0.73848	0.12755	0.00987	-0.43913	0.43574	33.81825	0.00022	0.00028	0.00015	0.18471	0.57714	0.0	0.04804	0.03255	0.0085	0.20261	0.00318
sim390	0.3	0.0	0.4	0.3	223.04	0.00143	0.00183	0.00052	0.82944	-0.69159	0.0	0.7392	0.11938	0.00914	-0.45299	0.67885	44.67999	0.00028	0.00037	0.00026	0.15664	0.54336	0.0	0.05071	0.026	0.0072	0.19589	0.003
sim391	0.1	0.05	0.7	0.15	224.3	0.00133	0.00184	0.00047	0.79068	-0.89257	0.0	0.73675	0.10969	0.00762	-0.49361	0.71913	48.37365	0.00028	0.0004	0.00024	0.14136	0.47754	0.0	0.04847	0.02241	0.0067	0.18817	0.00274
sim392	0.05	0.05	0.25	0.65	104.4	0.00073	0.00086	0.00028	0.85733	-0.43684	0.0	0.7411	0.12786	0.01015	-0.42479	0.42274	26.73627	0.00017	0.00022	0.00014	0.19126	0.578	0.0	0.04474	0.03247	0.00993	0.2258	0.0031
sim393	0.4	0.35	0.2	0.05	421.47	0.0028	0.00346	0.00102	0.8725	-0.59686	0.0	0.74428	0.12092	0.00907	-0.45677	0.8165	88.37334	0.00058	0.00073	0.00051	0.16461	0.55101	0.0	0.04637	0.02731	0.00875	0.19789	0.00246
sim394	0.15	0.3	0.0	0.55	223.82	0.0017	0.00184	0.00067	0.94223	-0.22007	0.0	0.74014	0.14176	0.01087	-0.39572	0.58058	49.99341	0.00041	0.00041	0.0003	0.2126	0.54421	0.0	0.04625	0.03139	0.00763	0.15851	0.00339
sim395	0.05	0.05	0.35	0.55	130.36	0.00084	0.00107	0.0003	0.82817	-0.68866	0.0	0.74095	0.11728	0.00799	-0.46966	0.49855	30.66256	0.0002	0.00025	0.00013	0.18949	0.43999	0.0	0.0473	0.02417	0.0057	0.16031	0.00387
sim396	0.0	0.7	0.15	0.15	366.95	0.00242	0.00302	0.00089	0.8629	-0.62604	0.0	0.73838	0.12009	0.00865	-0.47717	0.7783	77.70644	0.00051	0.00064	0.0005	0.18608	0.49156	0.0	0.0493	0.0255	0.00663	0.17854	0.0025
sim397	0.35	0.2	0.25	0.2	312.36	0.00207	0.00257	0.00079	0.85112	-0.61356	0.0	0.73105	0.12412	0.01043	-0.4214	0.75127	61.81571	0.00044	0.00051	0.0004	0.16468	0.55141	0.0	0.04748	0.02826	0.00903	0.208	0.00246
sim398	0.0	0.2	0.2	0.6	127.95	0.00089	0.00105	0.00034	0.87764	-0.43995	0.0	0.73552	0.1314	0.01062	-0.41769	0.48404	34.64375	0.00024	0.00028	0.00018	0.20483	0.5694	0.0	0.05007	0.02955	0.0082	0.18753	0.00348
sim399	0.1	0.05	0.55	0.3	185.63	0.00118	0.00153	0.00043	0.82598	-0.71034	0.0	0.73718	0.11928	0.00901	-0.45985	0.65435	39.2448	0.00023	0.00032	0.00021	0.15511	0.51808	0.0	0.04584	0.02771	0.00883	0.22006	0.00307
sim400	0.0	0.3	0.3	0.4	191.37	0.00126	0.00157	0.00045	0.86582	-0.63184	0.0	0.74451	0.1209	0.00888	-0.46747	0.62575	35.53023	0.00026	0.00029	0.0002	0.15922	0.48009	0.0	0.04762	0.02529	0.00708	0.19364	0.00353
sim401	0.55	0.2	0.2	0.05	429.3	0.00287	0.00353	0.00105	0.87754	-0.58806	0.0	0.74039	0.12178	0.0097	-0.445	0.81852	93.07589	0.00064	0.00076	0.00052	0.19114	0.53328	0.0	0.05334	0.03118	0.01002	0.20501	0.00254
sim402	0.1	0.05	0.5	0.35	179.35	0.00113	0.00147	0.0004	0.8262	-0.72687	0.0	0.73813	0.11773	0.00825	-0.47208	0.6294	46.47805	0.00027	0.00038	0.00019	0.13071	0.53984	0.0	0.04682	0.02892	0.00672	0.18159	0.0034
sim403	0.1	0.1	0.2	0.6	136.38	0.00095	0.00112	0.00038	0.84183	-0.46665	0.0	0.74518	0.12857	0.00908	-0.45661	0.48633	27.68027	0.00023	0.00023	0.00021	0.2091	0.61807	0.0	0.04281	0.03169	0.00883	0.19944	0.00319
sim404	0.15	0.6	0.2	0.05	384.52	0.00259	0.00316	0.001	0.85986	-0.53513	0.0	0.73304	0.12318	0.01009	-0.43085	0.81203	83.70094	0.0005	0.00069	0.0005	0.17439	0.57974	0.0	0.04866	0.03087	0.00895	0.20655	0.00246
sim405	0.0	0.0	0.2	0.8	58.16	0.00039	0.00048	0.00014	0.8596	-0.52226	0.0	0.73774	0.12748	0.00944	-0.44669	0.25353	16.04521	0.00012	0.00013	8e-05	0.21731	0.62605	0.0	0.05077	0.03721	0.00919	0.19942	0.0027
sim406	0.0	0.15	0.15	0.7	100.02	0.0007	0.00082	0.00027	0.8584	-0.4375	0.0	0.73966	0.1303	0.01018	-0.436	0.39349	24.75699	0.00018	0.0002	0.00013	0.18254	0.57496	0.0	0.05149	0.03386	0.00976	0.20572	0.00346
sim407	0.8	0.0	0.2	0.0	490.41	0.00326	0.00403	0.00125	0.84447	-0.63676	0.0	0.75024	0.11922	0.00782	-0.49012	0.83757	111.70787	0.00088	0.00092	0.00071	0.18668	0.48869	0.0	0.05148	0.02562	0.00653	0.17262	0.00219
sim408	0.6	0.05	0.3	0.05	393.82	0.00255	0.00324	0.00098	0.83542	-0.65304	0.0	0.74438	0.11646	0.00833	-0.47361	0.80921	85.8105	0.00049	0.00071	0.00048	0.18285	0.50706	0.0	0.0464	0.02579	0.00678	0.18087	0.00267
sim409	0.35	0.25	0.4	0.0	352.91	0.00225	0.0029	0.00083	0.82365	-0.71595	0.0	0.74073	0.11633	0.00827	-0.47613	0.81371	70.45639	0.00049	0.00058	0.00041	0.18243	0.51138	0.0	0.04707	0.02438	0.00657	0.18457	0.00256
sim410	0.55	0.4	0.0	0.05	655.62	0.00482	0.00539	0.00177	0.96068	-0.33139	0.0	0.74476	0.13268	0.01097	-0.4056	0.83845	131.38883	0.00103	0.00108	0.00077	0.18574	0.49892	0.0	0.05179	0.03132	0.00833	0.18308	0.0024
sim411	0.15	0.15	0.3	0.4	195.46	0.00128	0.00161	0.00046	0.86064	-0.65516	0.0	0.7376	0.12213	0.00915	-0.44657	0.62908	43.33576	0.00032	0.00036	0.00021	0.17072	0.51305	0.0	0.05666	0.0298	0.0071	0.1811	0.00314
sim412	0.05	0.35	0.3	0.3	230.98	0.00154	0.0019	0.00059	0.85413	-0.57418	0.0	0.73686	0.12547	0.01075	-0.41371	0.6881	54.65909	0.00035	0.00045	0.00026	0.17945	0.5129	0.0	0.04495	0.03023	0.00833	0.20289	0.00314
sim413	0.35	0.0	0.1	0.55	190.01	0.00139	0.00156	0.00053	0.9149	-0.36637	0.0	0.7444	0.13318	0.01019	-0.4236	0.56277	38.50711	0.00036	0.00032	0.00029	0.22221	0.49988	0.0	0.04529	0.02897	0.00738	0.17174	0.00361
sim414	0.35	0.0	0.6	0.05	294.74	0.00177	0.00242	0.00063	0.78802	-0.86505	0.0	0.75012	0.10596	0.00704	-0.51173	0.77692	73.7752	0.00041	0.00061	0.00032	0.13628	0.44382	0.0	0.04803	0.02022	0.00722	0.18343	0.00258
sim415	0.05	0.0	0.9	0.05	224.75	0.00135	0.00185	0.00051	0.76352	-0.82668	0.0	0.73432	0.11295	0.00881	-0.47066	0.74543	49.94853	0.00025	0.00041	0.00027	0.1492	0.59941	0.0	0.04757	0.03335	0.01016	0.22654	0.00287
sim416	0.3	0.2	0.25	0.25	281.97	0.00189	0.00232	0.00073	0.8389	-0.58466	0.0	0.74372	0.12171	0.00854	-0.47234	0.7276	56.73854	0.00039	0.00047	0.00032	0.16802	0.46638	0.0	0.04651	0.02582	0.00681	0.18476	0.00287
sim417	0.15	0.05	0.0	0.8	86.09	0.00065	0.00071	0.00026	0.9109	-0.21125	0.0	0.73369	0.14097	0.01245	-0.36917	0.33081	24.24167	0.0002	0.0002	0.00013	0.20913	0.59032	0.0	0.04346	0.02942	0.01017	0.21471	0.00307
sim418	0.05	0.05	0.55	0.35	172.11	0.00107	0.00141	0.00038	0.81489	-0.76298	0.0	0.73995	0.11666	0.00818	-0.4817	0.62087	39.80328	0.00023	0.00033	0.00019	0.1655	0.48996	0.0	0.04708	0.02604	0.00618	0.16937	0.00347
sim419	0.6	0.2	0.1	0.1	469.99	0.00325	0.00386	0.00117	0.91621	-0.50026	0.0	0.73987	0.12379	0.0103	-0.43083	0.81323	105.15659	0.0008	0.00086	0.00057	0.15837	0.54134	0.0	0.05341	0.02594	0.00764	0.19918	0.00211
sim420	0.05	0.1	0.1	0.75	85.59	0.00063	0.0007	0.00025	0.87013	-0.3236	0.0	0.73945	0.13623	0.01038	-0.40736	0.35188	20.03285	0.00019	0.00016	0.00014	0.19132	0.6873	0.0	0.04709	0.04168	0.00853	0.19997	0.00279
sim421	0.05	0.5	0.25	0.2	301.49	0.00203	0.00248	0.00081	0.83343	-0.53897	0.0	0.73657	0.12642	0.00997	-0.45171	0.74624	60.62311	0.00038	0.0005	0.00039	0.17419	0.61341	0.0	0.04882	0.03887	0.01098	0.23528	0.00317
sim422	0.35	0.05	0.05	0.55	202.13	0.00154	0.00166	0.00067	0.8718	-0.23358	0.0	0.74982	0.14256	0.01024	-0.4168	0.57518	49.1733	0.00042	0.0004	0.00036	0.26032	0.55825	0.0	0.04882	0.0343	0.00777	0.17974	0.00308
sim423	0.65	0.25	0.1	0.0	566.16	0.00372	0.00465	0.00132	0.88522	-0.64192	0.0	0.73409	0.11956	0.00925	-0.44325	0.84498	121.35512	0.00081	0.001	0.00062	0.15376	0.5197	0.0	0.05066	0.02669	0.00665	0.16812	0.00247
sim424	0.5	0.35	0.05	0.1	548.98	0.00386	0.00451	0.00137	0.94076	-0.46937	0.0	0.74312	0.12732	0.01045	-0.42066	0.81681	108.97576	0.00084	0.0009	0.00063	0.17762	0.45	0.0	0.04938	0.02511	0.00763	0.18413	0.00251
sim425	0.1	0.45	0.3	0.15	307.15	0.00205	0.00252	0.00082	0.81299	-0.60143	0.0	0.74114	0.12049	0.00919	-0.45736	0.76301	60.30987	0.00045	0.0005	0.00043	0.18077	0.54593	0.0	0.04448	0.03031	0.00924	0.21473	0.00248
sim426	0.05	0.55	0.3	0.1	334.6	0.00217	0.00275	0.00085	0.81565	-0.66567	0.0	0.75491	0.11533	0.00734	-0.49558	0.78206	72.62523	0.00045	0.0006	0.00041	0.17458	0.48145	0.0	0.04598	0.02533	0.00631	0.16338	0.00251
sim427	0.35	0.15	0.1	0.4	268.26	0.0019	0.0022	0.00071	0.90908	-0.42878	0.0	0.74127	0.13148	0.0102	-0.43111	0.66908	50.91697	0.00043	0.00042	0.00032	0.20415	0.5563	0.0	0.04546	0.02922	0.00863	0.20618	0.00332
sim428	0.0	0.45	0.5	0.05	286.59	0.00182	0.00236	0.00068	0.81863	-0.72733	0.0	0.73869	0.11396	0.00912	-0.4522	0.78172	62.86238	0.00039	0.00052	0.00031	0.14516	0.47214	0.0	0.05217	0.02198	0.00768	0.20721	0.0027
sim429	0.2	0.65	0.05	0.1	493.98	0.0033	0.00406	0.00115	0.90059	-0.60255	0.0	0.74165	0.11958	0.0096	-0.43927	0.81148	111.67603	0.00078	0.00092	0.0006	0.17666	0.46985	0.0	0.05085	0.02329	0.0071	0.18055	0.00249
sim430	0.2	0.05	0.45	0.3	203.56	0.00134	0.00167	0.00054	0.80847	-0.61651	0.0	0.73778	0.12053	0.00983	-0.43888	0.66994	46.49651	0.0003	0.00038	0.00028	0.16492	0.54854	0.0	0.0455	0.02738	0.00889	0.22801	0.00312
sim431	0.2	0.2	0.0	0.6	194.37	0.00152	0.0016	0.00058	0.98534	-0.13857	0.0	0.73593	0.14608	0.01556	-0.31032	0.54235	43.26	0.0004	0.00036	0.00028	0.22125	0.62464	0.0	0.05	0.03854	0.01154	0.22229	0.00305
sim432	0.0	0.55	0.0	0.45	266.63	0.00208	0.00219	0.00082	0.96873	-0.13108	0.0	0.74264	0.14763	0.01371	-0.34597	0.6473	56.67944	0.00046	0.00047	0.00038	0.23428	0.53975	0.0	0.04762	0.03505	0.00918	0.19685	0.00286
sim433	0.4	0.4	0.2	0.0	464.01	0.00295	0.00381	0.00103	0.85695	-0.72896	0.0	0.74915	0.11202	0.00889	-0.45844	0.83188	101.16548	0.00062	0.00083	0.00042	0.14109	0.43408	0.0	0.0462	0.02345	0.00666	0.18221	0.0023
sim434	0.15	0.5	0.2	0.15	349.14	0.00228	0.00287	0.00079	0.88613	-0.63104	0.0	0.73111	0.12029	0.00975	-0.43325	0.77533	84.37088	0.00047	0.00069	0.00034	0.14624	0.45055	0.0	0.04782	0.02621	0.00708	0.17411	0.00257
sim435	0.2	0.3	0.3	0.2	295.03	0.00191	0.00242	0.00073	0.82425	-0.66591	0.0	0.73625	0.11923	0.00891	-0.4596	0.74261	67.33085	0.00045	0.00055	0.00037	0.17287	0.52684	0.0	0.05584	0.02407	0.00779	0.20077	0.00266
sim436	0.2	0.1	0.6	0.1	254.27	0.00159	0.00209	0.00061	0.80347	-0.74768	0.0	0.74791	0.11252	0.00786	-0.48614	0.75499	56.54244	0.00031	0.00046	0.00025	0.20277	0.48112	0.0	0.05076	0.02763	0.00636	0.18746	0.00261
sim437	0.15	0.15	0.5	0.2	235.3	0.0015	0.00193	0.00058	0.80389	-0.71118	0.0	0.74348	0.11468	0.00837	-0.47072	0.71761	49.24408	0.00032	0.0004	0.00029	0.15604	0.48563	0.0	0.04459	0.02272	0.0084	0.21201	0.00268
sim438	0.3	0.0	0.3	0.4	194.5	0.00125	0.0016	0.00045	0.84184	-0.67443	0.0	0.73201	0.11953	0.00916	-0.46215	0.63265	45.30804	0.00029	0.00037	0.00024	0.15893	0.54045	0.0	0.04734	0.02529	0.00753	0.19247	0.00332
sim439	0.2	0.3	0.05	0.45	249.51	0.00184	0.00205	0.00069	0.94651	-0.30543	0.0	0.73375	0.1368	0.01282	-0.36613	0.64271	54.09223	0.00041	0.00044	0.00034	0.20547	0.56962	0.0	0.04962	0.03016	0.01007	0.2121	0.00311
